dispatch_rank,cluster_key,cluster_label,cluster_label_display,zone_name,final_risk_band,future_risk_band,priority_band,priority_score,probability_of_escalation,predicted_next_week_ccs_score,current_week_ccs_proxy_score,predicted_delta_score,predicted_delta_pct,recommended_patrol_count,tow_required,tow_reason,recommended_time_window,recommended_day_name,recommended_shift,enforcement_action,forecast_recommendation,road_class,geometry_source,dominant_vehicle_type,records_week,weekly_growth_pct,validation_uncertainty,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,vdi,tvs,resurgence_score,persistence_score,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,nearby_sensitive_poi_count,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,dispatch_notes,lat,lon
179,651,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 651),Watch,Watch,Watch,14.713245927823243,0.0653907507658004,37.75524539694239,51.41214213690657,-13.656896739964182,-26.56356294847876,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MOTOR CYCLE,19,17.999999982,0.0,,,0.0,0.0,0.0,0.0,1.2377487231208113,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=37.76 | esc_prob=0.07 | priority=14.7 | patrols=0 | tow=no | window=07:00-10:00,12.967386200000002,77.716176425
180,512,BTP184 - Lalbagh West Gate,BTP184 - Lalbagh West Gate (Cluster 512),BTP184 - Lalbagh West Gate (Cluster 512),Watch,Watch,Watch,14.69075937570709,0.0810647308826446,31.504334125368693,43.43730829081209,-11.932974165443396,-27.47171644540589,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,30,28.999999971,0.0,,,0.0,0.0,0.0,0.0,1.4148795283181834,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=31.50 | esc_prob=0.08 | priority=14.7 | patrols=0 | tow=no | window=07:00-10:00,12.948309722580644,77.58003117419355
181,274,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 274),POLICE_STATION::Ashok Nagar (Cluster 274),Watch,Watch,Watch,14.689341185328637,0.4767801960309346,4.529071722263924,4.428740311002208,0.1003314112617159,2.265461602926018,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5122280634204328,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.53 | esc_prob=0.48 | priority=14.7 | patrols=0 | tow=no | window=07:00-10:00,12.97010110625,77.60671581875
182,744,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 744),POLICE_STATION::Malleshwaram (Cluster 744),Watch,Watch,Watch,14.659460533397892,0.4767801960309346,4.74021968228908,4.680989188570233,0.0592304937188474,1.2653413908927549,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,CAR,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5018458949602358,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.74 | esc_prob=0.48 | priority=14.7 | patrols=0 | tow=no | window=07:00-10:00,13.0153478,77.55495589333333
183,356,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 356),POLICE_STATION::HSR Layout (Cluster 356),Watch,Watch,Watch,14.630035897763635,0.4644155899683634,14.421238524899607,7.037494397143135,7.383744127756474,104.92007112225478,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,22,-0.3529411764602077,0.0,,,0.0,0.0,0.0,0.0,1.2754069234260532,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=14.42 | esc_prob=0.46 | priority=14.6 | patrols=0 | tow=no | window=07:00-10:00,12.911772913114756,77.6380267704918
184,571,BTP020 - Hosahalli Metro Station,BTP020 - Hosahalli Metro Station (Cluster 571),BTP020 - Hosahalli Metro Station (Cluster 571),Watch,Watch,Watch,14.548015182294034,0.0,33.82942676835269,46.907221934525886,-13.077795166173196,-27.8801315160993,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,44,42.999999957,0.0,,,0.0,0.0,0.0,0.0,1.492146516723028,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=33.83 | esc_prob=0.00 | priority=14.5 | patrols=0 | tow=no | window=07:00-10:00,12.970889755555554,77.5464585
185,225,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 225),POLICE_STATION::Yeshwanthpura (Cluster 225),Watch,Watch,Watch,14.464606107176095,0.4744322498639424,7.655552711714767,8.27715749773165,-0.6216047860168832,-7.509882300924378,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,CAR,19,0.117647058816609,0.0,,,0.0,0.0,0.0,0.0,1.386741523001389,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.66 | esc_prob=0.47 | priority=14.5 | patrols=0 | tow=no | window=07:00-10:00,13.030554058333331,77.53652511944443
186,621,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 621),POLICE_STATION::Jalahalli (Cluster 621),Watch,Watch,Watch,14.453967184979941,0.0303030312061309,33.869917414441694,45.25812015910232,-11.388202744660624,-25.16278339527675,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,14,12.999999987,0.0,,,0.0,0.0,0.0,0.0,1.4281238104020686,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=33.87 | esc_prob=0.03 | priority=14.5 | patrols=0 | tow=no | window=07:00-10:00,13.050838053333331,77.55280202
187,544,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 544),POLICE_STATION::HSR Layout (Cluster 544),Watch,Watch,Watch,14.433964593962473,0.444064716498057,9.874171998773718,8.273353955113752,1.6008180436599666,19.34908203071636,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MOTOR CYCLE,25,-0.6093749999904785,0.0,,,0.0,0.0,0.0,0.0,1.3966032197056837,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.87 | esc_prob=0.44 | priority=14.4 | patrols=0 | tow=no | window=07:00-10:00,12.912439947945618,77.63433801917418
188,502,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 502),POLICE_STATION::Yelahanka (Cluster 502),Watch,Watch,Watch,14.426023573190031,0.096256951491038,29.74733480666123,39.006790082426896,-9.259455275765667,-23.73806010687304,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,MOTOR CYCLE,28,4.59999999908,0.0,,,0.0,0.0,0.0,0.0,1.430351172405261,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=29.75 | esc_prob=0.10 | priority=14.4 | patrols=0 | tow=no | window=07:00-10:00,13.098769045454546,77.57717217878788
189,193,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 193),POLICE_STATION::Rajajinagar (Cluster 193),Watch,Watch,Watch,14.404999829253274,0.0810647308826446,31.4886316584804,42.28538387833015,-10.796752219849754,-25.53305948613464,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,14,12.999999987,0.0,,,0.0,0.0,0.0,0.0,1.393021739919427,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=31.49 | esc_prob=0.08 | priority=14.4 | patrols=0 | tow=no | window=07:00-10:00,13.008779120000002,77.52696582666665
190,458,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 458),POLICE_STATION::Shivajinagar (Cluster 458),Watch,Watch,Watch,14.32017690692127,0.5178806583086649,3.8405568029293473,3.424579675113737,0.4159771278156103,12.146808284737215,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,11,0.0,0.0,,,0.0,0.0,0.0,0.0,1.406470092044558,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=3.84 | esc_prob=0.52 | priority=14.3 | patrols=0 | tow=no | window=07:00-10:00,12.990306354545456,77.60117986363636
191,215,"BTP101 - Blood Bank Circle, KH Road","BTP101 - Blood Bank Circle, KH Road (Cluster 215)","BTP101 - Blood Bank Circle, KH Road (Cluster 215)",Watch,Watch,Watch,14.240023224133033,0.497131069501241,4.900117530104087,4.940446362149951,-0.0403288320458639,-0.8162993600471128,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,22,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4052633307878484,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.90 | esc_prob=0.50 | priority=14.2 | patrols=0 | tow=no | window=07:00-10:00,12.96198478181818,77.59634661818183
192,166,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 166),POLICE_STATION::HSR Layout (Cluster 166),Moderate,Moderate,Watch,14.163851586017136,0.0653907507658004,40.48058346071665,55.54351177611273,-15.062928315396078,-27.1191500743439,0,False,No tow required,07:00-10:00,All Days,Morning,Peak-window checks,Monitor and schedule peak-window checks,residential,osmnx,SCOOTER,17,15.999999984,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=40.48 | esc_prob=0.07 | priority=14.2 | patrols=0 | tow=no | window=07:00-10:00,12.906668755555556,77.6296993888889
193,92,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 92),POLICE_STATION::Banaswadi (Cluster 92),Watch,Watch,Watch,14.162358593465918,0.0,39.11125315676405,54.11020066412111,-14.99894750735706,-27.71926055159731,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,22,20.999999979,0.0,,,0.0,0.0,0.0,0.0,1.265166325544382,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=39.11 | esc_prob=0.00 | priority=14.2 | patrols=0 | tow=no | window=07:00-10:00,12.993987852173914,77.66313821304348
194,129,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 129),BTP192 - Urvashi Theater (Cluster 129),Watch,Watch,Watch,14.124015772570612,0.0303030312061309,32.13596287701892,44.65151794942174,-12.51555507240282,-28.02940559893017,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,25,7.333333330888888,0.0,,,0.0,0.0,0.0,0.0,1.4379766402794296,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=32.14 | esc_prob=0.03 | priority=14.1 | patrols=0 | tow=no | window=07:00-10:00,12.95712885,77.58613830357142
195,676,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 676),POLICE_STATION::HAL Old Airport (Cluster 676),Watch,Watch,Watch,14.121772114285186,0.5010526378949484,4.639338197001923,4.495209338677936,0.1441288583239872,3.206276892419732,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,13,0.0,0.0,,,0.0,0.0,0.0,0.0,1.393488027352011,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.64 | esc_prob=0.50 | priority=14.1 | patrols=0 | tow=no | window=07:00-10:00,12.96123823076923,77.70143426153847
196,123,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 123),BTP042 - Minsk Square Junction (CTO) (Cluster 123),Watch,Watch,Watch,14.081328070022362,0.4159760276476542,10.169235888152974,10.610092014116416,-0.4408561259634407,-4.155064115705538,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,65,-0.4841269841231418,0.0,,,0.0,0.0,0.0,0.0,1.3928899769412209,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=10.17 | esc_prob=0.42 | priority=14.1 | patrols=0 | tow=no | window=07:00-10:00,12.981368157657656,77.59847802402403
197,761,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 761),POLICE_STATION::Kamakshipalya (Cluster 761),Watch,Watch,Watch,14.081025808790217,0.5005241632461548,4.546221266026131,4.428740311002208,0.1174809550239226,2.6526945981804517,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3928997845415405,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.55 | esc_prob=0.50 | priority=14.1 | patrols=0 | tow=no | window=07:00-10:00,12.9871572375,77.52059168125001
198,139,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 139),POLICE_STATION::Jeevanbheemanagar (Cluster 139),Watch,Watch,Watch,14.048366503401077,0.0,39.54479101808027,54.87920364185679,-15.334412623776522,-27.942119429374205,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,CAR,37,11.333333329555556,0.0,,,0.0,0.0,0.0,0.0,1.236002117429121,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=39.54 | esc_prob=0.00 | priority=14.0 | patrols=0 | tow=no | window=07:00-10:00,12.9718839475,77.658056415
199,227,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 227),POLICE_STATION::HAL Old Airport (Cluster 227),Watch,Watch,Watch,13.98853708237939,0.4644155899683634,12.04325572532966,10.16443295539212,1.8788227699375408,18.484285134233712,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MAXI-CAB,94,-0.5502392344471281,0.0,,,0.0,0.0,0.0,0.0,1.2359861267764258,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.04 | esc_prob=0.46 | priority=14.0 | patrols=0 | tow=no | window=07:00-10:00,12.96486541536524,77.7177672
200,700,"BTP226 - 33rd Cross, 11th Main, Jayanagar","BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 700)","BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 700)",Watch,Watch,Watch,13.964319018019966,0.4330757061640422,16.08659217959809,2.8162532279344896,13.2703389516636,471.2054589169292,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,6,-0.8723404255133546,0.0,,,0.0,0.0,0.0,0.0,1.2646032120479591,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=16.09 | esc_prob=0.43 | priority=14.0 | patrols=0 | tow=no | window=07:00-10:00,12.92690221509434,77.58612681698114
201,142,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 142),BTP032 - Windsor Circle (Cluster 142),Watch,Watch,Watch,13.956674274383568,0.4767801960309346,5.736271755753156,5.576718592726328,0.1595531630268283,2.8610581714903405,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,SCOOTER,36,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3932006220209074,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.74 | esc_prob=0.48 | priority=14.0 | patrols=0 | tow=no | window=07:00-10:00,12.994120711111112,77.58913407222222
202,69,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 69),BTP192 - Urvashi Theater (Cluster 69),Watch,Watch,Watch,13.945272901983152,0.3864607736468315,5.451254522490683,5.564194695847635,-0.1129401733569519,-2.029766740925468,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5956316247034814,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.45 | esc_prob=0.39 | priority=13.9 | patrols=0 | tow=no | window=07:00-10:00,12.958022586666669,77.58636568666665
203,328,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 328),BTP032 - Windsor Circle (Cluster 328),Watch,Watch,Watch,13.91414847823938,0.4767801960309346,5.487875848333314,5.7287749638447805,-0.2408991155114668,-4.205072061475082,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,SCOOTER,17,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3932006220209074,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.49 | esc_prob=0.48 | priority=13.9 | patrols=0 | tow=no | window=07:00-10:00,12.994046529411763,77.58908112352941
204,302,"BTP016 - 5th Main Road, RPC Layout","BTP016 - 5th Main Road, RPC Layout (Cluster 302)","BTP016 - 5th Main Road, RPC Layout (Cluster 302)",Watch,Watch,Watch,13.878635611414857,0.3413078188896179,17.66388303352111,3.3326200972385784,14.331262936282531,430.0299018138063,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,5,-0.9137931034325208,0.0,,,0.0,0.0,0.0,0.0,1.4132573778830937,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=17.66 | esc_prob=0.34 | priority=13.9 | patrols=0 | tow=no | window=07:00-10:00,12.967010495238096,77.5359064904762
205,351,"BTP197 - 9th Cross, 24th Main, JP Nagar","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 351)","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 351)",Watch,Watch,Watch,13.870094743127506,0.4767801960309346,4.811232236431354,4.957559113568229,-0.1463268771368753,-2.9515911712859,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4107291490876743,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.81 | esc_prob=0.48 | priority=13.9 | patrols=0 | tow=no | window=07:00-10:00,12.91079505625,77.58757633125
206,625,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 625),POLICE_STATION::Sheshadripuram (Cluster 625),Watch,Watch,Watch,13.860152576152293,0.3869616314768791,4.777123326290472,4.849466485961312,-0.0723431596708401,-1.4917756389357082,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,17,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6070158447530345,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.78 | esc_prob=0.39 | priority=13.9 | patrols=0 | tow=no | window=07:00-10:00,12.986801870588236,77.57441133529412
207,633,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 633),POLICE_STATION::K.G. Halli (Cluster 633),Watch,Watch,Watch,13.849820367449237,0.4771441221237182,5.2516263372729775,5.484288335844243,-0.2326619985712659,-4.242337096104318,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,24,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3929211054118005,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.25 | esc_prob=0.48 | priority=13.8 | patrols=0 | tow=no | window=07:00-10:00,13.034813704166666,77.6246357875
208,352,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 352),POLICE_STATION::K.G. Halli (Cluster 352),Watch,Watch,Watch,13.815756753696174,0.4767801960309346,5.116939576786333,5.367016906286383,-0.2500773295000504,-4.659521924750038,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3941159269811647,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.12 | esc_prob=0.48 | priority=13.8 | patrols=0 | tow=no | window=07:00-10:00,13.034617975,77.62393448499999
209,627,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 627),POLICE_STATION::Banashankari (Cluster 627),Watch,Watch,Watch,13.78857641520016,0.4767801960309346,5.055574209922721,5.2408294442639045,-0.1852552343411835,-3.534845700971956,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,18,0.0,0.0,,,0.0,0.0,0.0,0.0,1.39360038833828,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.06 | esc_prob=0.48 | priority=13.8 | patrols=0 | tow=no | window=07:00-10:00,12.934975305555556,77.5364884611111
210,497,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 497),POLICE_STATION::Ashok Nagar (Cluster 497),Watch,Watch,Watch,13.7614650191288,0.0,30.74873364327061,42.7791753887805,-12.030441745509886,-28.12219178115302,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,31,6.7499999983125,0.0,,,0.0,0.0,0.0,0.0,1.5122280634204328,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=30.75 | esc_prob=0.00 | priority=13.8 | patrols=0 | tow=no | window=07:00-10:00,12.970145297142857,77.60669892285713
211,552,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 552),POLICE_STATION::Halasur (Cluster 552),Moderate,Moderate,Watch,13.761230247107267,0.0303030312061309,41.54388976052682,56.35900872030827,-14.81511895978145,-26.287046731146884,0,False,No tow required,07:00-10:00,All Days,Morning,Peak-window checks,Monitor and schedule peak-window checks,primary,osmnx,CAR,18,16.999999983,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=41.54 | esc_prob=0.03 | priority=13.8 | patrols=0 | tow=no | window=07:00-10:00,12.976316878947369,77.6264914368421
212,688,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 688),POLICE_STATION::Mahadevapura (Cluster 688),Watch,Watch,Watch,13.726887779824626,0.1376518259445826,30.156342055602675,40.86475205734203,-10.708410001739356,-26.204514801536323,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MAXI-CAB,19,17.999999982,0.0,,,0.0,0.0,0.0,0.0,1.2381365497508383,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=30.16 | esc_prob=0.14 | priority=13.7 | patrols=0 | tow=no | window=07:00-10:00,12.97424603,77.71093716
213,131,BTP108 - Tagore Park Junction,BTP108 - Tagore Park Junction (Cluster 131),BTP108 - Tagore Park Junction (Cluster 131),Watch,Watch,Watch,13.705392150034026,0.3452207297086715,10.416375154333942,9.614067477949506,0.8023076763844355,8.345142970351823,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,54,-0.3720930232514873,0.0,,,0.0,0.0,0.0,0.0,1.507697746281893,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=10.42 | esc_prob=0.35 | priority=13.7 | patrols=0 | tow=no | window=07:00-10:00,12.943914226702026,77.57132933553025
214,416,BTP034 - LRDE Junction,BTP034 - LRDE Junction (Cluster 416),BTP034 - LRDE Junction (Cluster 416),Watch,Watch,Watch,13.68128163927703,0.0,34.6766331285271,48.4507521348387,-13.7741190063116,-28.4291128601964,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,28,8.333333330555556,0.0,,,0.0,0.0,0.0,0.0,1.363700271720223,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=34.68 | esc_prob=0.00 | priority=13.7 | patrols=0 | tow=no | window=07:00-10:00,12.98894868064516,77.59245887096773
215,445,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 445),POLICE_STATION::Jeevanbheemanagar (Cluster 445),Watch,Watch,Watch,13.671234945681023,0.5408109426498413,5.161552980857223,5.387553594392156,-0.2260006135349321,-4.194865248825089,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,PASSENGER AUTO,15,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2374137722490284,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.16 | esc_prob=0.54 | priority=13.7 | patrols=0 | tow=no | window=07:00-10:00,12.978168133333334,77.63922989999999
